geotype	subtype	scalerank	code	name	country_name	country_code	province_name	province_code	continent	region_un	subregion	region_wb	latitude	longitude	x_min	y_min	x_max	y_max	tsvector	area
OpenPlaces::Province	Province	5		Uusimaa	Finland	FI			Europe	Europe	Northern Europe	Europe & Central Asia	60.4179	24.8475	22.8881942070001	59.764064846	26.5533015632708	60.8301374382922	'finland':2C 'uusimaa':1A	1.474748315009
OpenPlaces::Province	Unitary Authority	8	ZH	City of Southampton	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	50.9158	-1.3776	-1.4492984268316	50.8569083944107	-1.30588375513116	50.945236925044	'citi':1A 'kingdom':5C 'southampton':3A 'unit':4C	0.00730843584927181
OpenPlaces::Place	Admin-1 capital	9		San Andres			Colombia	CO	South America	Americas	South America	Latin America & Caribbean	12.5621371089	-81.6903265824	-81.7903265824	12.4621371089	-81.5903265824	12.6621371089		0.0399999999999976
OpenPlaces::Province	Metropolitan department	5		Paris	France	FR			Europe	Europe	Western Europe	Europe & Central Asia	48.8594	2.34347	2.22680382613567	48.8158317117641	2.47342041601945	48.9012174567202	'franc':2C 'pari':1A	0.0158540534092682
OpenPlaces::Province	Unitary Authority	8	KH	City of Kingston upon Hull	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	53.7577	-0.372646	-0.449672816647137	53.714300848	-0.295622237192958	53.7898436553603	'citi':1A 'hull':5A 'kingdom':7C 'kingston':3A 'unit':6C 'upon':4A	0.00775375229512078
OpenPlaces::Province	Admin-1 scale rank	10		State of Kosrae	Micronesia	FM			Oceania	Oceania	Micronesia	East Asia & Pacific	5.35641	162.927	162.912119988	5.26976146000004	163.046560092	5.3797061220001	'kosra':3A 'micronesia':4C 'state':1A	0.00927493307133916
OpenPlaces::Province	Province	5	OM	Province de l' OgooueMaritime	Gabon	GA			Africa	Africa	Middle Africa	Sub-Saharan Africa	-0.682548	8.99566	8.69556725400014	-2.74540620252694	10.6071358583332	-0.271648415839422	'de':2A 'gabon':5C 'l':3A 'ogoouemaritim':4A 'provinc':1A	1.74342929682641
OpenPlaces::Province	Unitary District (city)	8	DU	Dundee City	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	56.4868	-2.94934	-3.07934139628841	56.4521385370213	-2.81933938339597	56.5181784125037	'citi':2A 'dunde':1A 'kingdom':4C 'unit':3C	0.0121341561174638
OpenPlaces::Province	Unitary Authority	8	BM	Borough of Bournemouth	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	50.7378	-1.86297	-1.92853308793167	50.7160420540235	-1.7974579986992	50.753181464453	'borough':1A 'bournemouth':3A 'kingdom':5C 'unit':4C	0.00296846827775621
OpenPlaces::Province	Metropolitan Borough	8	WM	City and Borough of Coventry	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	52.4068	-1.53187	-1.64004940375696	52.3507842068256	-1.43169002857195	52.4443960640271	'borough':3A 'citi':1A 'coventri':5A 'kingdom':7C 'unit':6C	0.0144703234825471
OpenPlaces::Province	Unitary District	8	HI	Highland	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	57.4123	-4.81247	-6.78384355399993	56.4968936220001	-3.01911373599989	58.6770694030002	'highland':1A 'kingdom':3C 'unit':2C	3.87521602893967
OpenPlaces::Province	Unitary District	8	AB	Argyll and Bute	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	56.2296	-5.14339	-6.98989824099996	55.2970645200001	-4.55839840326371	56.691229559	'argyl':1A 'bute':3A 'kingdom':5C 'unit':4C	1.09581506289257
OpenPlaces::Province	Unitary Authority	8	SN	Borough of Swindon	United Kingdom	GB			Europe	Europe	Northern Europe	Europe & Central Asia	51.567	-1.71017	-1.83990800564993	51.4600633820194	-1.58044063972375	51.6810318062729	'borough':1A 'kingdom':5C 'swindon':3A 'unit':4C	0.0330902705218674
OpenPlaces::Province	Region	5	AH	Ashanti Region	Ghana	GH			Africa	Africa	Western Africa	Sub-Saharan Africa	6.75219	-1.3296	-2.44542660155645	5.8536998559636	-0.213779873242515	7.6234367940728	'ashanti':1A 'ghana':3C 'region':2A	2.03648996727864
OpenPlaces::Province	Dependency	10		Carriacou and Petite Martinique	Grenada	GD			North America	Americas	Caribbean	Latin America & Caribbean	12.4733	-61.4461	-61.4962458979999	12.4403750670001	-61.3838598299999	12.5297305360001	'carriacou':1A 'grenada':5C 'martiniqu':4A 'petit':3A	0.00294388996590014
OpenPlaces::Province	Parish	10		Saint John	Grenada	GD			North America	Americas	Caribbean	Latin America & Caribbean	12.1446	-61.7094	-61.7510473297353	12.110073465618	-61.6625301676331	12.1839472334845	'grenada':3C 'john':2A 'saint':1A	0.0040269578197947
OpenPlaces::Province	Admin-1 scale rank	7	VG	Sermersooq	Greenland	GL			North America	Americas	Northern America	Europe & Central Asia	64.0596	-44.037	-52.1945559299999	60.964544989	-21.4767960279999	71.9428441432427	'greenland':2C 'sermersooq':1A	114.005086833065
OpenPlaces::Province	Admin-1 scale rank	10		Central and Western District	Hong Kong	HK			Asia	Asia	Eastern Asia	East Asia & Pacific	22.2741	114.144	114.112559441083	22.2573830487887	114.165700717107	22.2887230490001	'central':1A 'district':4A 'hong':5C 'kong':6C 'western':3A	0.000989760788385558
OpenPlaces::Province	Admin-1 scale rank	10		Eastern	Hong Kong	HK			Asia	Asia	Eastern Asia	East Asia & Pacific	22.2706	114.213	114.178884310881	22.2488874373027	114.251475457	22.2918561870001	'eastern':1A 'hong':2C 'kong':3C	0.00149763992406519
OpenPlaces::Province	Admin-1 scale rank	10		Sham Shui Po	Hong Kong	HK			Asia	Asia	Eastern Asia	East Asia & Pacific	22.3331	114.164	114.136729363135	22.310573635	114.176274766867	22.3447789089196	'hong':4C 'kong':5C 'po':3A 'sham':1A 'shui':2A	0.000523473908202075
OpenPlaces::Province	Department	7	GD	Departamento de Gracias a Dios	Honduras	HN			North America	Americas	Central America	Latin America & Caribbean	15.1219	-84.3701	-84.9999486971372	14.6194705200001	-82.5318904289999	16.0372988950001	'de':2A 'departamento':1A 'dio':5A 'gracia':3A 'hondura':6C	1.34968899917977
OpenPlaces::Province	Autonomous Province	2	AC	Nanggroe Aceh Darussalam Province	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	4.41533	96.9956	95.0127059250001	2.01471588700009	98.282481316	5.9101016300001	'aceh':2A 'darussalam':3A 'indonesia':5C 'nanggro':1A 'provinc':4A	4.55558376230697
OpenPlaces::Province	Province	2	KI	Provinsi Kalimantan Timur	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	1.28915	116.354	113.776394078024	-2.36297628780808	119.011729363	4.39678700800009	'indonesia':4C 'kalimantan':2A 'provinsi':1A 'timur':3A	15.9106275389713
OpenPlaces::Province	Province	2	LA	Provinsi Maluku Utara	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-2.28945	125.976	124.300629102	-2.47421640399988	129.571543816	2.63361237200016	'indonesia':4C 'maluku':2A 'provinsi':1A 'utara':3A	2.54873702811806
OpenPlaces::Province	Province	2	SB	Provinsi Sumatera Barat	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-0.642611	100.611	98.5937606130001	-3.3344052059999	101.84254886304	0.888059801118999	'barat':3A 'indonesia':4C 'provinsi':1A 'sumatera':2A	3.38477632940031
OpenPlaces::Province	Admin-1 scale rank	10		IxXghajra	Malta	MT			Europe	Europe	Southern Europe	Middle East & North Africa	35.8816	14.5457	14.5400180377023	35.8765338372668	14.5561756038412	35.8900414079924	'ixxghajra':1A 'malta':2C	0.000124707069089199
OpenPlaces::Province	Union Territory	2	HP	State of Himachal Pradesh	India	IN			Asia	Asia	Southern Asia	South Asia	31.6755	77.2875	75.5778471206481	30.3821768252004	78.9970699400257	33.2328555360541	'himach':3A 'india':5C 'pradesh':4A 'state':1A	5.28392633931054
OpenPlaces::Province	Province	2	SL	Provinsi Sumatera Selatan	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-3.3824	104.073	102.066824579191	-4.94672616907748	106.079763217	-1.68894052518507	'indonesia':4C 'provinsi':1A 'selatan':3A 'sumatera':2A	6.89235964167663
OpenPlaces::Province	Province	2	JI	Provinsi Jawa Timur	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-7.88129	112.616	110.944350147252	-8.77792734199984	115.896006707	-5.72600676899984	'indonesia':4C 'jawa':2A 'provinsi':1A 'timur':3A	3.87291104668815
OpenPlaces::Province	Province	2	SE	Provinsi Sulawesi Selatan	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-3.7444	119.99	119.352793816	-7.41692473799982	121.837087436	-1.83766529701583	'indonesia':4C 'provinsi':1A 'selatan':3A 'sulawesi':2A	3.81087900035902
OpenPlaces::Province	State	2	OR	State of Odisha	India	IN			Asia	Asia	Southern Asia	South Asia	20.625	84.4341	81.3907222837065	17.7872350116864	87.4773869148373	22.5567371694848	'india':4C 'odisha':3A 'state':1A	13.4416124717135
OpenPlaces::Province	Province	2	KT	Provinsi Kalimantan Tengah	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-1.84217	113.286	110.754242384	-3.57203541499996	115.81657962405	0.740058498800693	'indonesia':4C 'kalimantan':2A 'provinsi':1A 'tengah':3A	12.3578861902461
OpenPlaces::Province	Province	2	IB	Provinsi Papua Barat	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-1.32525	132.825	129.714854363	-4.30071379999987	135.265108270031	1.07591380400005	'barat':3A 'indonesia':4C 'papua':2A 'provinsi':1A	7.75347405674865
OpenPlaces::Province	Province	2	SG	Provinsi Sulawesi Tenggara	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-4.0746	122.119	120.867686394	-6.02743905999986	124.073985222	-2.86556121178045	'indonesia':4C 'provinsi':1A 'sulawesi':2A 'tenggara':3A	2.8331109659007
OpenPlaces::Province	Province	2	ST	Provinsi Sulawesi Tengah	Indonesia	ID			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-1.30097	120.153	119.486949904115	-3.24586353999997	123.88965905	1.35366445500007	'indonesia':4C 'provinsi':1A 'sulawesi':2A 'tengah':3A	4.93530098565053
OpenPlaces::Province	State	2	UT	State of Uttarakhand	India	IN			Asia	Asia	Southern Asia	South Asia	30.0576	79.2841	77.5653227072771	28.7328718119845	81.0033032640001	31.4336380010001	'india':4C 'state':1A 'uttarakhand':3A	4.91857938954043
OpenPlaces::Province	State	2	JH	State of Jharkhand	India	IN			Asia	Asia	Southern Asia	South Asia	23.5221	85.0584	83.337063430333	21.9861260043117	87.8999890478563	25.3237775738759	'india':4C 'jharkhand':3A 'state':1A	6.89847060756439
OpenPlaces::Province	State	2	PB	State of Punjab	India	IN			Asia	Asia	Southern Asia	South Asia	31.0245	75.3762	73.8423450110001	29.5598239201378	76.9103756036512	32.5167493765824	'india':4C 'punjab':3A 'state':1A	4.75072400670172
OpenPlaces::Province	State	2	TN	State of Tamil Nadu	India	IN			Asia	Asia	Southern Asia	South Asia	11.0159	78.2704	76.2305204611503	8.07599518400016	80.3478296230002	13.5358666045602	'india':5C 'nadu':4A 'state':1A 'tamil':3A	10.81331438971
OpenPlaces::Province	City	8	LK	Limerick City	Ireland	IE			Europe	Europe	Northern Europe	Europe & Central Asia	52.6485	-8.60278	-8.66579627128084	52.6235612431568	-8.56353304841144	52.6810224468284	'citi':2A 'ireland':3C 'limerick':1A	0.00388216172662316
OpenPlaces::Province	County	8	GY	County Galway	Ireland	IE			Europe	Europe	Northern Europe	Europe & Central Asia	53.4045	-8.61598	-10.2032364569999	52.9683434110197	-7.96919796371512	53.7173416205194	'counti':1A 'galway':2A 'ireland':3C	0.812040762931596
OpenPlaces::Province	Province	4	HG	Ostane Hormozgan	Iran	IR			Asia	Asia	Southern Asia	Middle East & North Africa	27.6455	56.2505	52.6788121533596	25.394191799	59.2762064957332	28.9507396508142	'hormozgan':2A 'iran':3C 'ostan':1A	6.12794527777853
OpenPlaces::Province	Admin-1 scale rank	10		Paola	Malta	MT			Europe	Europe	Southern Europe	Middle East & North Africa	35.8727	14.505	14.4932727814138	35.8584866183627	14.5136868486692	35.8854095190341	'malta':2C 'paola':1A	0.000238040027819032
OpenPlaces::Province	Region	8	VF	Vestfirdir	Iceland	IS			Europe	Europe	Northern Europe	Europe & Central Asia	65.7068	-22.1562	-24.539906379	64.9723652208782	-20.984217495441	66.466986395	'iceland':2C 'vestfirdir':1A	1.8829703487621
OpenPlaces::Province	Province	5	SU	Muhafazat as Sulaymaniyah	Iraq	IQ			Asia	Asia	Western Asia	Middle East & North Africa	35.332	45.4331	44.5395349455812	34.5128032500001	46.327073608	36.5161959102565	'iraq':4C 'muhafazat':1A 'sulaymaniyah':3A	1.71132697440612
OpenPlaces::Province	Province	5	DI	Muhafazat Diyala	Iraq	IQ			Asia	Asia	Western Asia	Middle East & North Africa	33.9882	45.1046	44.2447725770928	33.0002599155627	45.9644874469192	35.110027778	'diyala':2A 'iraq':3C 'muhafazat':1A	1.93024279482283
OpenPlaces::Province	Region	8	VL	Vesturland	Iceland	IS			Europe	Europe	Northern Europe	Europe & Central Asia	64.8183	-21.357	-24.0600479809999	64.2973086610001	-19.7926881582319	65.5018419460489	'iceland':2C 'vesturland':1A	1.8173703596726
OpenPlaces::Province	Admin-1 scale rank	10		Tarxien	Malta	MT			Europe	Europe	Southern Europe	Middle East & North Africa	35.8616	14.5088	14.4947520618582	35.8549363458357	14.5163495532892	35.8691374359439	'malta':2C 'tarxien':1A	0.000166220992765024
OpenPlaces::Province	District	8	KP	Opstina Novo Brdo	Kosovo	KV			Europe	Europe	Southern Europe	Europe & Central Asia	42.58	21.3818	21.2934086436939	42.5273901089664	21.4803318451386	42.6171365100419	'brdo':3A 'kosovo':4C 'novo':2A 'opstina':1A	0.00917250229392833
OpenPlaces::Province	Admin-1 scale rank	10		Saint Lucia	Malta	MT			Europe	Europe	Southern Europe	Middle East & North Africa	35.8531	14.5028	14.4944562055894	35.850202649133	14.5104324324108	35.8584866183627	'lucia':2A 'malta':3C 'saint':1A	8.86687066914615e-05
OpenPlaces::Province	Admin-1 scale rank	10		LImqabba	Malta	MT			Europe	Europe	Southern Europe	Middle East & North Africa	35.8426	14.4666	14.4506695101898	35.8368891260323	14.4796634029437	35.8493150803267	'limqabba':1A 'malta':2C	0.000233926073094872
OpenPlaces::Province	Prefecture	6	KM	Kumamotoken	Japan	JP			Asia	Asia	Eastern Asia	East Asia & Pacific	32.588	130.834	129.958018425	32.0908322209303	131.323901809321	33.1811532661103	'japan':2C 'kumamotoken':1A	0.701841444205467
OpenPlaces::Province	Prefecture	6	EH	Ehimeken	Japan	JP			Asia	Asia	Eastern Asia	East Asia & Pacific	33.8141	132.916	132.01053892	32.8893089860001	133.668874953216	34.2953148460001	'ehimeken':1A 'japan':2C	0.553438049569287
OpenPlaces::Province	Prefecture	2		Nagasakiken	Japan	JP			Asia	Asia	Eastern Asia	East Asia & Pacific	32.6745	128.755	128.589691602	32.5462100280002	130.375782094	34.7010021240001	'japan':2C 'nagasakiken':1A	0.399922248286262
OpenPlaces::Province	Prefecture	2		Kagoshimaken	Japan	JP			Asia	Asia	Eastern Asia	East Asia & Pacific	29.4572	129.601	129.192881707	29.1266543640001	131.191816847969	32.1634634469806	'japan':2C 'kagoshimaken':1A	0.73479574733385
OpenPlaces::Province	Admin-1 scale rank	11		Saint Lawrence	Malta	MT			Europe	Europe	Southern Europe	Middle East & North Africa	36.0471	14.1971	14.1836043630755	36.0293959922066	14.2117846095721	36.0647647159595	'lawrenc':2A 'malta':3C 'saint':1A	0.000545853717311114
OpenPlaces::Province	Region	5		Chuy Oblasty	Kyrgyzstan	KG			Asia	Asia	Central Asia	Europe & Central Asia	42.6512	75.1456	73.0689563325687	41.8643700224585	77.222294549254	43.2617015580001	'chuy':1A 'kyrgyzstan':3C 'oblasti':2A	2.15816435235078
OpenPlaces::Province	Region	4	QS	Qostanay Oblysy	Kazakhstan	KZ			Asia	Asia	Central Asia	Europe & Central Asia	51.2854	64.1291	59.9857231040001	48.1511697446879	68.2728666519744	54.7025536090001	'kazakhstan':3C 'oblysi':2A 'qostanay':1A	26.0451380138181
OpenPlaces::Province	Region	4	NK	SeveroKazakhstanskaya Oblast'	Kazakhstan	KZ			Asia	Asia	Central Asia	Europe & Central Asia	54.4528	69.0682	66.0197742036166	52.2084414738949	74.0315849139126	55.434550273	'kazakhstan':3C 'oblast':2A 'severokazakhstanskaya':1A	13.4556470179237
OpenPlaces::Province	Province	4	RV	Rift Valley Province	Kenya	KE			Africa	Africa	Eastern Africa	Sub-Saharan Africa	1.15655	36.0169	33.9770780850001	-3.19214764589857	38.0569848981345	5.03037582260771	'kenya':4C 'provinc':3A 'rift':1A 'valley':2A	14.705014221385
OpenPlaces::Province	Region	5	DA	JalalAbad Oblasty	Kyrgyzstan	KG			Asia	Asia	Central Asia	Europe & Central Asia	41.5886	72.4506	70.1482552490001	40.8181814580001	74.7530395853086	42.2064680044948	'jalalabad':1A 'kyrgyzstan':3C 'oblasti':2A	3.66013029881716
OpenPlaces::Province	Region	5	OS	Osh Oblasty	Kyrgyzstan	KG			Asia	Asia	Central Asia	Europe & Central Asia	40.1122	73.177	71.492100871	39.1892369590001	74.8621277260001	41.1397114119521	'kyrgyzstan':3C 'oblasti':2A 'osh':1A	3.06694175369788
OpenPlaces::Province	Admin-1 aggregation	10		Kiribati	Kiribati	KI			Oceania	Oceania	Micronesia	East Asia & Pacific	-0.857764	169.546	-172.229603645	-11.4611141909999	176.850922071	4.7230899110001	'kiribati':1A,2C	0.0747396134584837
OpenPlaces::Province	Province	6	KG	Gyeonggido	Korea	KR			Asia	Asia	Eastern Asia	East Asia & Pacific	37.2562	127.205	124.613617384	36.8789378930693	127.831091750384	38.2130380159959	'gyeonggido':1A 'korea':2C	1.04098327564974
OpenPlaces::Province	Division	6	MD	Mandalay Division	Myanmar	MM			Asia	Asia	South-Eastern Asia	East Asia & Pacific	20.6284	96.0614	94.7999296410401	19.4156369081169	96.8886910340639	23.6315294464268	'divis':2A 'mandalay':1A 'myanmar':3C	3.20311757589085
OpenPlaces::Province	Quarter	10		Quarter of GrosIslet	Saint Lucia	LC			North America	Americas	Caribbean	Latin America & Caribbean	14.0664	-60.9446	-60.9799698561618	14.0179633562239	-60.9010310541697	14.1118838560001	'grosislet':3A 'lucia':5C 'quarter':1A 'saint':4C	0.00387499602758404
OpenPlaces::Province	Quarter	10		Quarter of Micoud	Saint Lucia	LC			North America	Americas	Caribbean	Latin America & Caribbean	13.8159	-60.918	-60.9752228334669	13.7740007410232	-60.8922013009746	13.8451717030117	'lucia':5C 'micoud':3A 'quarter':1A 'saint':4C	0.00291919869802237
OpenPlaces::Province	Division	6	SA	Sagaing Division	Myanmar	MM			Asia	Asia	South-Eastern Asia	East Asia & Pacific	23.7031	95.1821	93.9925370634347	21.6088622100229	97.0588266070312	27.3617418420001	'divis':2A 'myanmar':3C 'saga':1A	8.5921583596189
OpenPlaces::Province	County	7	VI	Vilniaus Apskritis	Lithuania	LT			Europe	Europe	Northern Europe	Europe & Central Asia	54.7338	25.1588	24.3886202332371	54.1278600060001	26.7399012811596	55.522606106087	'apskriti':2A 'lithuania':3C 'vilniaus':1A	1.37023003599564
OpenPlaces::Province	State	4	BC	Estado de Baja California	Mexico	MX			North America	Americas	Central America	Latin America & Caribbean	30.3399	-115.209	-118.368804229	27.9994238491198	-112.297998405	32.7128364050001	'baja':3A 'california':4A 'de':2A 'estado':1A 'mexico':5C	6.8567780991353
OpenPlaces::Province	State	4	BS	Estado de Baja California Sur	Mexico	MX			North America	Americas	Central America	Latin America & Caribbean	25.0656	-111.452	-115.753773567	22.8721551180001	-109.413624655	28.0012627217973	'baja':3A 'california':4A 'de':2A 'estado':1A 'mexico':6C 'sur':5A	6.50061653422555
OpenPlaces::Province	State	4	CH	Estado de Chihuahua	Mexico	MX			North America	Americas	Central America	Latin America & Caribbean	28.973	-106.232	-109.153590257584	25.6202969433493	-103.309994263	31.777751364	'chihuahua':3A 'de':2A 'estado':1A 'mexico':4C	22.9298491723627
